id,amount,amount_label,vendor,vendor_score,vendor_label,invoice_number,invoice_number_label,bill_date,bill_date_label
52096963,670.48,670.48,chill-n,0.9994252324104308,Chill-N LLC,1519,1519,2018-08-03,2018-08-03 00:00:00
51685845,,357.04,,,George Boyd & Sons Tire Company,,IN00261403,"aug 21, 2018",2018-08-21 00:00:00
52016184,165.93,165.93,kestrelmeters,0.9996412992477416,Kestrelmeters,C5038177255517.1,c5038177255517.1,02/24/18,2018-02-24 00:00:00
53089407,500.0,500.0,coceri,0.8781118392944336,Coceri,021-OTHER,021-Other,22 july 2018,2018-07-22 00:00:00
51761175,-33694.0,-33694.0,rpn solutions,0.9528299570083618,Rpn Solutions,A00012,A00012,8/7/18,2018-08-07 00:00:00
52362223,225.96,225.96,autozone,0.9981374144554138,AutoZone,0835281409,0835281409,"aug 22, 2018",2018-08-22 00:00:00
50695253,132.83,132.83,regal decorating & paint regal decorating & paint,0.9958734512329102,Regal Decorating & Paint,A19119/8,A19119/8,31 jul 2018,2018-07-31 00:00:00
51414162,1.35,1.35,apple,0.9698837399482728,apple,138198172101,138198172101,08/08/18,2018-08-08 00:00:00
52836716,120.06,120.06,targetedaccounting,0.9738579988479614,Targeted Accounting,13776,13776,08/01/2018,2018-08-01 00:00:00
53040761,153.39,153.39,orders.staples,0.853245198726654,Staples,5415995051,5415995051,"wed, jul 11, 2018",2018-07-11 00:00:00
51188353,241.34,241.34,facebook,0.8552161455154419,Facebook,9KT701775V7273925,8-5-18,07/19/18,2018-07-19 00:00:00
52534751,,2764.48,park officenter,0.941420316696167,Park Officenter,27837831,27837831,09/08/2018,2018-08-09 00:00:00
50890127,108.07,108.07,uber,0.9725531935691832,Uber,,,08/22/18,2018-08-22 00:00:00
50149245,82.08,82.08,,,Builders Supplies Ltd,1807-188805,1807-188805,16 august 2018,2018-08-16 00:00:00
50779370,,491229.17,massage,0.5634883046150208,Winter Park,,,13/08/2018,2018-08-13 00:00:00
52145507,1161.96,1161.96,pax8,0.9053397178649902,Pax8,44547,44547,,2018-08-17 00:00:00
51276586,20.96,20.96,mr tomax,0.7075967192649841,Noble,,,8/15/2018,2018-08-15 00:00:00
50361335,141.33,141.33,rexel electrical supplies,0.8493379950523376,Rexel Electrical Supplies,7823511,7823511,"monday, august 27, 2018",2018-08-27 00:00:00
52158722,115.5,115.5,magnetsigns calgary s.e,0.9212610721588136,Magnetsigns Calgary S.E,AUG18-46,AUG18-46,"sun, aug 12, 2018",2018-08-12 00:00:00
50645788,-20.0,-20.0,hubdoc,0.9998819231987,Hubdoc,104101,104101,"wed, aug 15, 2018",2018-08-15 00:00:00
51820149,-9768.0,-9768.0,arrowhead nursery,0.9914179444313048,Arrowhead Nursery,0051198,CR 0051198,"mon, jul 30, 2018",2018-07-30 00:00:00
53094884,3433.56,3433.56,anz,0.5165552496910095,ANZ,,,04/29/2016,2016-04-29 00:00:00
52082777,,3959.3,star fish supply,0.9935172796249392,Star Food Service Ltd,,,31.07.2018,2018-07-31 00:00:00
52544794,128.96,128.96,telus,0.9727674722671508,TELUS,,,07/31/18,2018-07-31 00:00:00
52055551,168.8,168.8,maxiparts,0.9971786141395568,MaxiParts,3262524,3262524,2/08/2018,2018-08-02 00:00:00
52262068,1143.78,1143.78,sherwin williams,0.9969184398651124,Sherwin Williams,1129-2,1129-2,01/08/2018,2018-08-01 00:00:00
52432600,290.18,1854.83,hagel contracting,0.8963704109191895,Hagel Contracting,,,"tue, jul 31, 2018",2018-07-31 00:00:00
51276550,85.66,85.66,supplies,0.6609126329421997,Haney Builders Supplies,,,6/07/2018,2018-07-06 00:00:00
53051348,27.11,27.11,fdsconsulting,0.982376217842102,Uber,,,06 aug 18,2018-08-06 00:00:00
50571869,24.2,24.2,origin,0.9791595339775084,Origin,,,08/19/2018,2018-08-19 00:00:00
53033690,73.34,73.34,kijiji canada,0.9004992842674255,Canada Inc,6GE62196H66626406,,"may 10, 2018",2018-05-10 00:00:00
51020218,-55.81,55.81,,,Bank of Stokton,,,08/13/18,2018-08-13 00:00:00
51908012,,4768.94,tdcanadatrust,0.79586261510849,TD Canada Trust,,,8/21/2018,2018-08-21 00:00:00
52009684,78.86,78.86,amazon,0.9976398944854736,Amazon.ca,701-9415209-1057827,701-9415209-1057827,"mon, aug 13, 2018",2018-08-13 00:00:00
53082334,11.2,11.2,southwest airlines,0.9554626941680908,tina theil,R8Y9SW,,08-16-18,2018-08-16 00:00:00
51597222,13.88,13.88,mannassi it solutions,0.9894744157791138,Mannassi IT Solutions,8772,8772,07/10/18,2018-07-10 00:00:00
51788022,1200.0,1200.0,cooling dynamics,0.9987350702285768,Cooling Dynamics,4188,4188,1 sep 2018,2018-09-01 00:00:00
52669276,603.96,603.96,austi bookkeeping,0.9922008514404296,Austi Bookkeeping,INV-5257,INV-5257,17-aug-18,2018-08-17 00:00:00
51830924,30.3,30.3,,,EMCO Corporation,79441684-00,79441684-00,30-jun-18,2018-06-30 00:00:00
52145440,,226.0,"morris, manning & martin",0.9937372207641602,Morris Manning & Martin LLP,645053,645053,,2018-07-19 00:00:00
52121769,,32.24,enercare,0.7164250016212463,Enercare,,,08/08/2018,2018-08-08 00:00:00
51418242,538.31,538.31,walter jansen / red stallion,0.9499578475952148,Walter Jansen  Red Stallion,,,,2018-08-21 00:00:00
53041943,25.24,25.24,uride,0.8313285708427429,Uridetech,,,2018/08/06,2018-08-06 00:00:00
50386006,25531.0,25531.0,robinson grain trading co,0.9376967549324036,Robinson Grain Trading,,,2018/06/19,2018-06-19 00:00:00
50865103,510.0,510.0,kuvi consulting,0.9203633666038512,Kuvi,005,005,08/15/2018,2018-08-15 00:00:00
52741689,4.0,4.0,paybyphone,0.917039394378662,PayByPhone,388772950,,7/1/2018,2018-07-01 00:00:00
51112179,502.44,502.44,dhl,0.9583849906921388,DHL,MEL674191,MEL674191,8/2/2018,2018-08-02 00:00:00
52801282,8625.15,625.15,central falrbank lumber,0.9852341413497924,Central Fairbank Lumber,214947,214947,08/07/2018,2018-08-07 00:00:00
52738113,152.05,152.05,papiers experts,0.9112470746040344,Papiers Experts,M-45663,M-45663,07/30/18,2018-07-30 00:00:00
51860693,205.8,205.8,bokkewines,0.9817241430282592,Bokke Wines,7516,7516,08/13/18,2018-08-13 00:00:00
52715362,1800.0,1800.0,371 productions,0.9869195818901062,371 Productions LLC,1314,1314,,2018-08-15 00:00:00
50311265,54.82,54.82,colortile with style,0.9939031600952148,Colortile With Style,201624-1,201624-1,08/02/2018,2018-08-02 00:00:00
51805295,,101.24,camscanner,0.6278602480888367,Benjamin Moore,,9001450454,2018-08-03,2018-08-03 00:00:00
52005329,-57.92,57.92,florida water products,0.9980872869491576,Florida Water Products,5224401,5224401,"january 25, 2018",2018-01-25 00:00:00
50260157,48.6,48.6,barsky-fleming marketing,0.9961793422698976,Barsky-Fleming Marketing Inc,IN19957,IN19957,04/28/2018,2018-04-28 00:00:00
50488503,225.0,225.0,"parkman, perri",0.9180619716644288,Peri Parkman,,20180731 PP,2018/08/20,2018-08-20 00:00:00
51401066,584.08,584.08,pro2col uniforms & sportswear,0.76480633020401,Pro2col Uniforms & Sportswear,20984,20984,"august 15, 2018",2018-08-15 00:00:00
50922104,307.2,307.2,reinhart foodservice,0.9282495379447936,Reinhart Foodservice,315009,315009,13/04/2018,2018-04-13 00:00:00
50175457,726.4,726.4,sharon mccann & associates,0.9849812388420104,"Sharon McCann & Associates, LLC",1219,1219,7/12/18,2018-07-12 00:00:00
52662595,3721.47,38889.48,workcover queensland,0.87090003490448,Workcover Queensland,,,13/08/18,2018-08-13 00:00:00
51782265,,135.53,expressions unlimited,0.9795199632644652,Expressions Unlimited Inc.,,210758,"aug 2, 2018",2018-08-02 00:00:00
52007230,,52.71,trulite,0.9930957555770874,Trulite,I22257587,I22257587,"wed, apr 25, 2018",2018-04-25 00:00:00
51374647,60969.29,60969.29,ncitibank,0.8416680097579956,Citibank CBO Services,,,2018-07-31,2018-07-31 00:00:00
52755422,119.57,119.57,"beaconmedaes,llc",0.9543096423149108,Beacon Medaes,,520-0013,8/04/18,2018-08-04 00:00:00
51125106,12.0,12.0,harvest,0.9889248609542848,Harvest,H-7C02C4BED2,,,2018-08-05 00:00:00
52371627,1684.1,1684.1,gregory commercial,0.9084991812705994,Gregory Commercial,CINV154377/4,CINV154377/4,"mon, aug 6, 2018",2018-08-06 00:00:00
51044694,18.44,18.44,american airlines,0.9712746739387512,American Airlines,,,08/01/18,2018-08-01 00:00:00
52194765,559.98,559.98,lcc national advertising fund,0.980665683746338,LCC National Advertising Fund,201831,201831,"february 17, 2018",2018-02-17 00:00:00
52408399,39.75,39.75,invoiced.scansource's,0.9977222681045532,Scansource,13925489,13925489,"saturday, july 28, 2018",2018-07-28 00:00:00
52038044,20.02,20.02,uber,0.9962658882141112,Uber,,,8/1/2018,2018-08-01 00:00:00
50566558,1067.5,1067.5,rdf concrete,0.8896012306213379,RDF Concrete,38,38,07/31/2018,2018-07-31 00:00:00
52635108,30.15,30.15,google,0.995337963104248,Google,3483769108,3483769108,08/15/18,2018-08-15 00:00:00
51583251,291.32,291.32,skymail international,0.9857614636421204,Skymail International,9091,9091,"wednesday, august 22, 2018",2018-08-27 00:00:00
51118912,204.0,204.0,geniusu pte,0.8952233791351318,Geniusu Pte,INV-21133,INV-21133,1/08/2018,2018-01-08 00:00:00
51750575,79.0,79.0,click2it digital,0.9720048308372498,Click2it,INV-11954,INV-11954,"august 11, 2018",2018-08-11 00:00:00
51488220,9.04,9.04,,,Microsoft,568016509510698558,568016509510698558,08/03/2018,2018-08-03 00:00:00
51873074,259.87,259.87,best buy,0.9957392811775208,Best Buy,,,14/08/2018,2018-08-14 00:00:00
50939330,1165.01,1165.01,wayfair,0.9717744588851928,Wayfair,2785412049,2785412049,,2018-04-06 00:00:00
51793089,2851.1,2851.1,slegg building materials,0.9250566363334656,slegg building materials,IN1847095,IN1847095,jul 31/18,2018-07-31 00:00:00
50442291,131.19,131.19,bestbuy,0.982394516468048,Best Buy Medical Supplies Inc.,886925,886925,2018-02-01- 2018-02-28,2018-02-03 00:00:00
52804864,157.2,157.2,magnet,0.6796891093254089,magnet,56893724,,13/06/2018,2018-06-13 00:00:00
52932925,240.0,240.0,red kangaroo books,0.8081942796707153,Red Kangaroo Books,1805211,1805211,"jul 31, 2018",2018-07-31 00:00:00
50579980,286.0,286.0,direct energy,0.9919119477272034,Direct Energy,,,"tue, jul 31, 2018",2018-07-31 00:00:00
52101636,-1661.52,11671.68,nikon optical canada,0.789097249507904,Optique nikkon,,,09/08/2018,2018-08-09 00:00:00
51838665,4988.42,4988.42,my payments,0.7663049697875977,Meadows Shopping Center,MSC51212,,"thu, aug 2, 2018",2018-08-02 00:00:00
53023618,802.8,184.65,krzysztof,0.7428658008575441,Plug.dj,,,08/14/2018,2018-08-14 00:00:00
52057086,380.0,0.57,first data,0.7303439378738403,First Data,,,08/09/2018,2018-08-09 00:00:00
52740146,177.05,177.05,alphabroder,0.9949907660484314,AlphaBroder,99396667,99396667,24.08.2018,2018-08-24 00:00:00
50944904,345.4,345.4,essential safety solutions,0.9958617091178894,Essential Safety Solutions,INV-19962,INV-19962,24/08/18,2018-08-24 00:00:00
52239768,212.1,212.1,procam machine ,0.6101990342140198,Procam,16676,16676,,2018-07-10 00:00:00
50861628,99.0,99.0,basecamp,0.9531136751174928,Basecamp,12152797,2018-08-02,8/21/18,2018-08-21 00:00:00
50215370,744.96,744.96,jackson hole horse emporium,0.6758541464805603,WooCommerce,,,7/08/2018,2018-08-07 00:00:00
51808129,257.73,257.73,amscan custom injection molding,0.992985188961029,Amscan Custom Injection Molding,PSIV0005242,PSIV0005242,"jul 31, 2018",2018-07-31 00:00:00
51827214,573.0,573.0,supporting strategies,0.9950782060623168,Supporting Strategies,1094,1094,08/30/2018,2018-07-05 00:00:00
51173634,918.13,918.13,the business therapist,0.9848766922950744,The Business Therapist,1070,1070,08/21/2018,2018-08-21 00:00:00
50527536,199.44,199.44,kelly paper,0.9997779726982116,Kelly Paper,9285176,9285176,"thursday, august 16, 2018",2018-08-16 00:00:00
50219908,52.83,52.83,bchydro,0.9943628311157228,BC Hydro,113010488466,113010488466,jul 23/18,2018-07-23 00:00:00
52088664,651.8,651.8,ezyaccounts,0.9635353684425354,Ezyaccounts,INV-0797,INV-0797,6/8/2018,2018-08-06 00:00:00
50841756,5137.87,5137.87,galvins plumbing supplies,0.9826530218124392,Galvins Plumbing,45973,Hamersley - 45973,06 aug 2018,2018-08-06 00:00:00
51866761,5.73,5.73,sherwin-williams,0.9964236617088318,Sherwin-Williams Co.-Govt,,2596-9 080918,2018-08-02,2018-08-02 00:00:00
51877125,227.62,227.62,amazon,0.996167242527008,Amazon,702-5108544-7644201,702-5108544-7644201,08/07/2018,2018-08-07 00:00:00
51810282,6350.13,6350.13,ecopro,0.9416332244873048,EcoPro,1120,1120,16/08/18,2018-08-16 00:00:00
50983914,248.97,248.97,rivera's floor covering,0.7796249389648438,Rivera's Floor Covering,AD044732,AD044732,09/07/2018,2018-07-09 00:00:00
51631976,189.18,189.18,ricoh,0.9948223233222958,Ricoh,12416245,12416245,1-15 august 2018,2001-08-15 00:00:00
50457884,,12941.25,corus radio sales,0.9348046779632568,102.1 the edge,,,30/06/18,2018-06-30 00:00:00
52360023,495.0,495.0,adventure brands,0.9890100955963136,Adventure Brands,46096,46096,"mon, sep 18, 2017",2017-09-18 00:00:00
52627757,367960.88,367960.88,old republic,0.7460527420043945,American Land Title Association,,,8/15/2018,2018-08-15 00:00:00
52362873,4.3,4.3,ifc australia co,0.7373876571655273,JFC Australia,80222051,80222051,17 2018,2018-08-17 00:00:00
51144456,299.02,299.02,alsco,0.9853469729423524,Alsco,CBRS2222008,CBRS2222008,"wed, aug 15, 2018",2018-08-15 00:00:00
50257541,216.44,216.44,gensco,0.9971681237220764,"Gensco, Inc.",848237798,848237798,"may 17, 2018",2018-05-17 00:00:00
52761416,,4735.75,goodman distribution,0.9073547124862672,Goodman,,0608973,07/09/2018,2018-07-09 00:00:00
50674551,48.0,48.0,pass platform nine,0.8819029331207275,Platform Nine Ltd.,4373,4373,8.24.2018,2018-08-24 00:00:00
51807343,17864.06,17864.06,anixter,0.9845545887947084,Anixter,4991261808ST,,05 aug 2018,2018-08-05 00:00:00
51219633,73.76,73.76,,,Signet,2771109,,31 jul 2018,2018-07-31 00:00:00
51223695,120.95,120.95,good shepherd pet services,0.994069516658783,Good Shepherd Pet Services,174400,174400,07/31/2018,2018-07-31 00:00:00
51561662,42.28,42.28,,,Prudential Overall Supply,130846507,130846507,"sun, aug 26, 2018",2018-08-26 00:00:00
50744643,1705.0,1705.0,queuesolutions,0.9996590614318848,Queue solutions,1807353,1807353,06/08/2018,2018-06-08 00:00:00
51336583,41.25,41.25,the landscaping yard & hardware,0.9995785355567932,The Landscaping Yard & Hardware,450961,450961,8/21/2018,2018-08-21 00:00:00
52760344,35840.0,35840.0,emmental construction group,0.9708457589149476,Emmental Construction Group,,,,2016-10-17 00:00:00
50986788,9237.04,9237.04,,,"Tyree Oil, Inc.",CL35148,CL35148,"11 sep 11, 2018",2011-09-11 00:00:00
52627889,,10867.0,thisopenspace,0.9370049834251404,This Open Space,10442,10442,08/14/2018,2018-08-14 00:00:00
50131313,188.04,188.04,gerrie electric wholesale,0.9833308458328248,Gerrie,10342019,10342019,31/7/2018,2018-07-31 00:00:00
52383869,299.0,299.0,the msa group,0.6471012830734253,The Main Street America Group,,,07/30/2018,2018-07-30 00:00:00
50231677,,281.03,news,0.9290517568588256,News Limited - Hugh,50940707,50940707,"mon, jul 16, 2018",2018-07-16 00:00:00
52391107,75.0,75.0,ordertalk,0.9639917016029358,Ordertalk,I256166,I256166,"august 26, 2018",2018-08-26 00:00:00
51667227,6.72,6.72,amazon,0.9979455471038818,Amazon,112-5440381-8875423,112-5440381-8875423,"february 28, 2018",2018-02-28 00:00:00
52720105,1440.75,1440.75,olde tyme pallets,0.9800238013267516,Olde Tyme Pallets Limited,109969,109969,,2017-09-10 00:00:00
52702816,17.18,17.18,microsoft,0.9985106587409972,Microsoft,E07006G3XB,E07006G3XB,23 aug 2018,2018-08-23 00:00:00
51514592,7910.0,7910.0,zero projects,0.98200786113739,Zero Projects Inc,1078,1078,2018-04-08,2018-04-08 00:00:00
51239658,563.0,563.0,the cellular connection,0.9996458888053894,The Cellular Connection,IN000000000459159,IN000000000459159,21/8/2018,2018-08-21 00:00:00
51308245,224.0,224.0,evergreen + emerald,0.974891185760498,Evergreen + Emerald,1807,1807,07/15/18,2018-07-15 00:00:00
51482538,277.5,277.5,gbybrick,0.9396400451660156,Glasgow Brickyard Statement,,,15,2018-07-23 00:00:00
52385148,75.0,75.0,quickbooks,0.654312789440155,QuickBooks,462,462,28/07/2018,2018-07-28 00:00:00
51370443,400.0,3400.0,,,SAS Feed Manager,FA180489,FA180489,2018-08-16,2018-08-16 00:00:00
51769774,920.0,920.0,rossella holdings,0.9856666326522828,Rosella Holdings,288,288,1 mar 2018,2018-03-01 00:00:00
51011057,5667.73,5667.73,"fetonchina international co.,ltd",0.9386373162269592,"FetonChina International Co., Ltd.",1-20180803,#1-20180803 ProForma,22-08-2018,2018-08-22 00:00:00
50248956,218.0,218.0,heatwave heating & cooling,0.9927116632461548,Heatwave Heating & Cooling,2018072315122554,2018072315122554,30-11-2017,2018-08-24 00:00:00
52458716,1687.4,1687.4,eversonsfood,0.6083994507789612,Eversons,00508151,00508151,06/08/18,2018-08-06 00:00:00
51421504,10.5,10.5,0996871 b.c,0.7652068138122559,0996871 B.C. Ltd.,1506,1506,"august 2, 2018",2018-08-02 00:00:00
52771579,88.0,88.0,safeway pest control,0.8710702061653137,Safeway,INV-0729,INV-0729,07/06/2018,2018-06-30 00:00:00
51572118,25.0,25.0,legiit,0.7997913360595703,Legit,4KV728824N427445B,,24th august 2018,2018-08-24 00:00:00
52367809,529.73,529.73,b.d.n. mechanical,0.9887464046478271,B.D.N. Mechanical,15285,15285,"aug 1, 2018",2018-08-01 00:00:00
52532166,242.82,242.82,pepsico foods,0.8878358006477356,pepsico foods canada,,,12/31/17,2017-12-31 00:00:00
51660592,205.15,205.15,ferguson waterworks,0.9898350238800048,Ferguson Waterworks,1063187,1063187,05/20/2018,2018-05-20 00:00:00
51196933,19074.4,19074.4,connected thinking,0.9929323196411132,Connected Thinking Inc.,0000064,0000064,"august 14, 2018",2018-08-14 00:00:00
52494117,246.68,246.68,netcelerate,0.9373668432235718,Netcelerate,18091727,18091727,8/15/2018,2018-08-15 00:00:00
51865787,316.4,316.4,quickbooks,0.5678025484085083,QuickBooks,1640,1640,,2018-08-08 00:00:00
51913585,200.0,200.0,fluent conveyors,0.6661646366119385,Fluent Conveyors,FC1135,FC1135,8/6/2018,2018-08-06 00:00:00
51127961,94.5,94.5,fopit gabpy,0.6627827882766724,65 Oilfield Services,F6597767,F6597767,,2001-04-18 00:00:00
50318903,12148.01,12148.01,cisv canada,0.7558419704437256,Canada Building Global Friendship,VAN2018-02,VAN2018-02,08/20/2018,2018-08-20 00:00:00
50269795,126.0,116.4,sherwin-williams,0.9918082356452942,Sherwin-Williams Co.-Govt,,5671-1 072618 EXEMPT,30/07/2018,2018-07-30 00:00:00
52871050,113.0,113.0,targetbox,0.9386042356491088,Targetbox.ca,,,8/6/2018,2018-08-06 00:00:00
52503069,12600.0,12600.0,us-analytics solutions group,0.9436424374580384,US-Analytics,26385,26385,08/07/2018,2018-08-07 00:00:00
52393156,9.3,9.3,uber,0.9943851232528688,Uber,,Mar 24 2017,29-jul-2018,2018-07-29 00:00:00
52504961,150.18,150.18,coleindustrial,0.918792188167572,Cole Industrial & Technical Supply,324133,324133,"august 06, 2018",2018-08-06 00:00:00
51021884,3.6,3.6,jensens market supplies,0.995067536830902,Jensens Market Supplies,0206077-D01,0206077-D01,2015-12-01,2015-12-01 00:00:00
51011874,708.75,708.75,pebbleswillekes,0.9165290594100952,Pebbleswillekes Design,18037_PW,18037_pw,08/08/2018,2018-08-08 00:00:00
50982284,672.5,672.5,thoripson cooper,0.992797315120697,Thompson Cooper LLP,,,07/31/18,2018-07-31 00:00:00
52133941,16.8,243.76,west jet,0.9938808083534241,WestJet,8382139260058,,06/08/2018,2018-06-08 00:00:00
52036368,3630.0,4101.9,encore cellular int'l,0.9435530304908752,encore cellular int'l inc,00006244,00006244,7/07/18,2018-07-07 00:00:00
51297729,80.15,80.15,mouser electronics,0.9387263059616088,Mouser Electronics Inc.,14722915,14722915,"jul. 13, 2017",2017-07-13 00:00:00
51176494,418.66,418.66,spencer falks,0.8138939142227173,S Falk,INVOICE#AUG152018.3,,"wednesday, august 15, 2018",2018-08-15 00:00:00
51356378,2.99,2.99,google,0.8060691356658936,Google Play,,,15/08/18,2018-08-15 00:00:00
51005840,86.1,86.1,uniongas,0.9610454440116882,Union Gas,,,"jul 25, 2018",2018-07-25 00:00:00
51175641,32.75,32.75,amazon.co.uk,0.9932028651237488,Amazon.co.uk,205-4554761-2473964,205-4554761-2473964,08/23/18,2018-08-23 00:00:00
51637263,53.0,53.0,max mendoza,0.7462553381919861,max mendoza,,,,2018-07-24 00:00:00
51422731,2.99,2.99,apple,0.9885970950126648,Apple,215221429227,215221429227,2018-08-03,2018-08-03 00:00:00
52102676,3557.0,3557.0,giant,0.9899256825447084,GIANT,5408593,5408593,13 aug 2018,2018-08-13 00:00:00
50858634,27.76,27.76,american express,0.9064977169036864,American Express,,,"fri, jun 8, 2018",2018-06-08 00:00:00
52625026,26.0,26.0,the home depot,0.963383674621582,The Home Depot,,,28-jul-2018,2018-07-28 00:00:00
50985467,15743.16,15743.16,gomez demolition,0.9586827754974364,Gomez Demolition,520,520,"january 19, 2018",2018-01-19 00:00:00
51315521,172.04,172.04,analytica laboratories,0.9645094275474548,Analytica Laboratories,18-23347,18-23347,,2018-08-06 00:00:00
51602620,6579.42,6579.42,,,Anandham Landscaping Corp,355,355,2018-08-18,2018-08-18 00:00:00
50579986,286.0,286.0,direct energy,0.9919119477272034,Direct Energy,,,"august 21, 2018",2018-08-21 00:00:00
52196592,-182.89,-63.88,culliganwater,0.9753109812736512,Culligan Water,04036303,04036303,8/6/2018,2018-08-06 00:00:00
53111587,9.98,9.98,intuit,0.8283267021179199,Intuit,230013683154,230013683154,"mon, aug 13, 2018",2018-08-13 00:00:00
51170239,42.54,42.54,amazon,0.9959849715232848,Amazon,702-2736930-2588200,,08/07/2018,2018-08-07 00:00:00
50188279,75.59,75.59,virgin mobile,0.9826310873031616,Virgin Mobile,526837750,,23 july 2018,2018-07-23 00:00:00
52419433,22230.14,22230.14,true north salmon,0.7388539910316467,True North Salmon Co,TNS024427,TNS024427,,2018-08-03 00:00:00
52351480,883.23,883.23,otf canada,0.6517256498336792,OTF Canada Inc,16074,16074,27.08.2018,2018-08-27 00:00:00
50443741,164.31,164.31,the home depot,0.9223178029060364,The Home Depot,,,"august 13, 2018",2018-03-01 00:00:00
50200911,6.07,6.07,communications.pservicemobile,0.6426102519035339,Anthony Quevillon,28697707,,02/08/2018,2018-08-02 00:00:00
52206022,3836.44,3836.44,procom technical,0.9432544112205504,Procom Technical Inc.,PCTEC 69922,PCTEC 69922,"tuesday, august 7, 2018",2018-08-09 00:00:00
53015592,609.0,609.0,proanalytics,0.9312731623649596,Total Machine Solutions,2018-0290,2018-0290,20 july 2018,2018-07-20 00:00:00
52567904,17.98,17.98,the landscaping yard & hardware,0.9996419548988342,The Landscaping Yard & Hardware,451665,451665,"monday, august 6, 2018",2018-08-06 00:00:00
52528484,500.0,500.0,servus credit union,0.7747495770454407,Servus Credit Union,,,"sat, aug 18, 2018",2018-08-18 00:00:00
52571725,282.65,282.65,silver fern farms,0.8371168375015259,Silver Fern Farms,BV10628565,BV10628565,31-07-18,2018-07-31 00:00:00
51605661,45.4,45.4,inxpress,0.9653728008270264,Inxpress,11100055SG30,11100055SG30,08/18/2018,2018-08-18 00:00:00
52940215,160.5,160.5,usa equipment solutions,0.9953163862228394,USA Equipment Solutions,0818466,0818466,18,2018-08-01 00:00:00
52075457,23.1,23.1,accountability,0.6965646147727966,Accountability Bas and Bookkeeping Services,00000982,00000982,2018/07/27,2018-07-27 00:00:00
50508878,-84.75,-84.75,canadian association for healthcare,0.700912356376648,Canadian Association of Healthcare,200000900,200000900,"mon, jul 30, 2018",2018-07-30 00:00:00
51421595,3718.75,3718.75,,,Global Rental Co Inc,3270316,3270316,08/08/2018,2018-08-08 00:00:00
51894942,1852.71,1852.71,guardtexas,0.981411635875702,Guard Texas,294924,294924,8/22/2018,2018-08-22 00:00:00
52505632,149.73,149.73,o'bryan's wine,0.9648431539535522,O'Bryan's Wine,DS0000985909,DS0000985909,,2018-07-10 00:00:00
51288758,274.41,274.41,airbnb,0.9618914127349854,Airbnb,,,"tuesday, november 8, 2016",2016-11-06 00:00:00
52673616,4355.37,4355.37,qantas.co.nz,0.7659316658973694,Anz,,,"august 21, 2018",2018-08-21 00:00:00
52297472,112.04,112.04,andrew sheret,0.9997314214706421,Andrew Sheret,22-093517,22-093517,31/07/2018,2018-07-31 00:00:00
51847046,195.68,195.68,"kidkraft netherlands, bv",0.8330974578857422,KidKraft,0000522953,0000522953,08-10-2018,2018-08-10 00:00:00
53112474,-65.63,48.93,the home depot,0.7992367148399353,The Home Depot,,8092307,29.07.2018,2018-07-29 00:00:00
51595670,270.0,270.0,,,Alberta Blue Cross,,,"aug 24, 2018",2018-08-24 00:00:00
52902651,4372.0,4372.0,luxey,0.5459166169166565,Adp,227841,227841,"tuesday, july 24, 2018",2018-07-24 00:00:00
52173429,6.15,6.15,api services australia,0.9892613887786864,API Services Australia Pty Ltd,3008477231,3008477231,"august 3, 2018",2018-08-03 00:00:00
50230087,713.0,713.0,the cellular connection,0.9996924400329592,The Cellular Connection,IN000000000458648,IN000000000458648,,2018-05-21 00:00:00
50590532,2000.0,5000.0,christine white christine,0.9319575428962708,Christine White,SFR03/18,SFR03/18,2018-07-27,2018-07-27 00:00:00
52272613,97.0,97.0,clickfunnels,0.9935970902442932,ClickFunnels,31E797D-0010,2649-6243,"may 08, 2018",2018-05-08 00:00:00
52758374,458.01,458.01,service nsw,0.91094172000885,Service NSW,97047791,BW90CP,2018-07-31 2018-08-03,2018-07-31 00:00:00
52971555,220.0,220.0,finest quality fruits & vegetables,0.7834329009056091,Bix Produce,04239623,04239623,08/21/2018,2018-08-21 00:00:00
52244992,37.0,37.0,amber todd,0.5863955616950989,hia.com.au,311536039,311536039,30-07-2018,2018-07-30 00:00:00
51821135,33.76,33.76,longhorn construction,0.9376397728919984,Longhorn Construction,150938,,,2018-07-31 00:00:00
52476803,194850.61,194850.61,st.george bank,0.8435989618301392,St. George,,,,2018-07-31 00:00:00
51849025,26.28,26.28,staples,0.984101414680481,Staples,,,10/31/13,2013-10-31 00:00:00
51760702,596.0,596.0,illesteva,0.7468860149383545,Illesteva,15551,15551,"august 27, 2018",2018-08-27 00:00:00
53038526,279.85,279.85,medstore,0.9133267998695374,MedStore,417555,417555,08/21/18,2018-08-21 00:00:00
51366343,180.0,180.0,tdk-lambda americas,0.8651736378669739,Tdk-lambda Americas,,,08/16/18,2018-08-16 00:00:00
53049410,3170.55,1303.85,petty cash,0.6039223074913025,Petty Cash Log,,INVJul2018,8/3/2018,2018-08-03 00:00:00
51305161,2632.5,2632.5,alert logic,0.9865242242813108,Alert Logic,INV00171294,INV00171294,,2018-03-31 00:00:00
51248278,13.99,13.99,netflix australia,0.8079697489738464,Netflix Australia,23178979925,,"february 28, 2018",2018-02-28 00:00:00
52803235,195.52,195.52,synnex,0.9108187556266784,Synnex Corporation,96795418,96795418,7/13/2018,2018-07-13 00:00:00
